T01,1.68108188092,4.23240621242,3.43181235939
T02,2.65279580285,-1.63752225189,1.62770879051
T03,0.0521716536817,-6.47709236753,3.84508074242
T04,5.24377865766,1.01964714988,3.69238665445
T05,4.42276016416,-4.8853460777,3.92740907033
T06,6.07720252121,3.46197986394,7.4591681556
T07,7.0645521036,-2.20625068431,5.81123044355
T08,4.67969527865,-7.12498724212,7.83178235292
T09,6.71279759562,3.82870325587,10.678435217
T10,8.06674266469,-1.86453296376,11.3006150757
T11,5.4780931275,-6.85558337161,10.9724603709
T12,7.26691709592,1.22380893257,14.4039369841
T13,6.66281894309,-4.56569205078,14.5602491615
T14,4.33466161424,4.30404741751,16.6555738835
T15,6.00806896979,-1.46920143177,17.4295868902
T16,3.69082074851,-6.00030747383,16.8697369145
R01,2.46692128255,1.51810164998,2.02002192846
R02,1.65795831749,-4.40259266612,2.15952584226
R03,4.28196437996,3.77607062263,4.93687439183
R04,5.36534639773,-2.04547980734,3.18295754531
R05,2.63932234199,-7.00985663758,5.42550229704
R06,6.94081564544,0.786416735927,6.18889477997
R07,6.28097435392,-5.19684263267,6.56417011398
R08,7.81827822979,1.13194534514,11.0599366685
R09,7.13679245179,-4.66967973564,11.2548489059
R10,6.02671445486,4.0267813474,13.9986160754
R11,7.83565939759,-1.73081427575,14.4913976435
R12,5.06776890924,-6.69871024018,14.3260580048
R13,5.79824112073,1.49854803702,17.1274902092
R14,5.34489585054,-4.07959265032,17.3126795508
CH01,2.45102342378,2.83174648036,2.21961450418
CH02,2.8137437011,-0.134912426397,1.16022636629
CH03,2.15462449332,-3.07523899256,1.15667970174
CH04,0.617316781159,-6.06411074179,2.51674825874
CH05,3.27331595926,4.2140485339,3.61879113218
CH06,4.31460004897,1.02339090843,2.2714423784
CH07,4.21807666185,-1.93698023474,2.16368365115
CH08,3.18897447229,-4.83585036088,2.25055204935
CH09,1.67490057578,-7.13856211452,4.05391374742
CH10,5.07942584107,2.73576289829,3.72739509727
CH11,5.61946087962,-0.693236316935,2.97801708034
CH12,5.11242035014,-3.88562688188,3.19004707908
CH13,3.65048731969,-6.42137178748,4.18110077104
CH14,5.76774261799,3.59081280916,5.60301423921
CH15,6.76744786896,0.82492727738,4.6045854373
CH16,6.70494833984,-2.21736183451,4.2871717348
CH17,5.62565371167,-5.21367926154,4.65199550468
CH18,3.70307225356,-7.56737530515,6.02428614955
CH19,6.98693834219,2.13571258761,6.49515336097
CH20,7.50618125078,-0.793423416033,5.58390667058
CH21,7.15619478818,-4.15830426678,5.76286083233
CH22,5.41748079195,-6.56736489136,6.83612488653
CH23,7.57168528301,3.00962643854,10.9350935635
CH24,8.71037367659,-0.573239005889,11.1708309819
CH25,8.17664046899,-3.50212267532,11.1591220867
CH26,6.66062645142,-6.37913011837,10.9557215935
CH27,6.98912242421,4.07206237924,12.2448626825
CH28,8.4973505507,0.840073210063,12.8725990845
CH29,8.62513909204,-2.19257737108,13.1785544826
CH30,7.48720766543,-5.10874512025,13.0924194099
CH31,5.26368015948,-7.5311706049,12.6997461534
CH32,7.13696539493,2.76066321532,14.344901177
CH33,8.05077188784,-0.401780313045,14.7865230523
CH34,7.72316473861,-3.73494739214,14.9401776576
CH35,5.98124753437,-6.31204825643,14.7417009779
CH36,5.24939043762,4.44847836734,15.9525118616
CH37,7.13843108434,1.30896910406,16.1270431267
CH38,7.13732162862,-2.02570221984,16.5488396094
CH39,6.59957799017,-5.02196027055,16.4065637739
CH40,4.39808833875,-6.87352111176,15.9765687347
CH41,5.51749213069,3.15540470292,17.3193746484
CH42,6.42077066764,-0.264675020362,17.9701422491
CH43,6.36811894951,-3.33483048163,18.0747447365
CH44,4.78993021585,-6.0163240753,17.622175775
